image_path,image_id,category_id,label,class_idx,split
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\9eae2e71-8cfd-4964-ae1f-518c2983f99f.jpg,2152997,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\7074c15a-f1a2-4199-84dd-0eca97d21bb5.jpg,1693197,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\595569a6-9729-4db7-bbf4-c33bc287bd8d.jpg,677030,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\cc272140-f304-4b00-94fd-40d183f78509.jpg,1265276,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\82d885d6-e416-4006-95c4-30b931aece74.jpg,1536598,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\a402894a-69b9-461b-94a7-e2c132be4fb8.jpg,2161209,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\fd1c676a-5672-402f-b7f5-ef32d4d110a0.jpg,2674930,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\41212f29-7204-4018-915b-e4516cda5a3f.jpg,2410659,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\715770c6-fc5a-4672-a034-0a5ddaaccfee.jpg,679438,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\fa1ca61a-7072-44a6-9b56-705bf668f2c8.jpg,639927,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03958_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_hodgsoni\7bf86299-bb20-429b-b349-76bfb0dfdc15.jpg,2440881,3958,Anthus hodgsoni,179,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\d4416b02-77af-4e01-9a41-5450fece8789.jpg,2659824,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\9ba0a507-d6fd-4d03-bbe4-e20cbb8898b3.jpg,1269162,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\1677c4a2-f06a-422c-a91f-3973da9d5f49.jpg,1235804,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\683c79fb-af4e-432e-946b-781e245ffe9e.jpg,592365,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\b5d84ddd-9b4e-40f6-b94b-2d7fed35946b.jpg,2241608,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\b6db5158-1fbf-498a-9c08-f09885ee76e0.jpg,1859710,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\4cec10d6-3118-48f5-a90b-088dfabd40ee.jpg,1634548,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\2d18d6b6-b3d0-4311-9cff-cfd3c7b65162.jpg,1702382,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\5013353f-5ddb-4b06-acaf-0c33a0629f7a.jpg,1011042,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\e10f368d-8aa6-44c0-a250-1495ed0f7643.jpg,2665927,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\77b8550d-c815-460b-a681-22081e211fd1.jpg,2526870,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\3479d4ba-7da6-4f91-87a2-f6644bfbb299.jpg,1109250,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\dc002103-7a35-4107-be7e-3b35c9828457.jpg,1403651,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\937ba869-c97a-484f-9265-2df1ff773d4f.jpg,1836557,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\1edb377f-8a8a-4896-8b2c-e2bb50e6d193.jpg,1269703,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\9ec7b371-adad-492b-adb2-d709c5e75c3a.jpg,2548884,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\4334657a-2c4e-4255-b89a-838092c4f865.jpg,348399,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\40a1e337-e159-41c4-82cb-de5245c99de2.jpg,1118239,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\44019ba1-f5f9-4706-b063-5a263f03434e.jpg,288074,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\6d198a15-381c-4503-93b2-09cb59097ab5.jpg,1243841,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\74210afa-9080-4ca0-aba5-95efd6951015.jpg,93996,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\fe78ff59-b1f3-42ff-be2c-b679da5a0780.jpg,1378760,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\3cd49bd1-f5e8-45cb-99f4-6dd533acacf1.jpg,1375954,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\f0977fd9-ea1a-4c00-af13-b45bacc2468a.jpg,1453027,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\8ec4e89f-f4ca-4e38-a1ec-3a774f5cb941.jpg,1274010,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\865d360e-af61-4522-9d43-03a046b86dbb.jpg,2518744,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\d4d34e70-034e-4b6d-8b4f-95a732d63458.jpg,2490180,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\4e58df12-df0a-4040-877f-769b559c7ece.jpg,2472302,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\9d6ee554-7f20-4e06-b0f3-08eb85d7975b.jpg,1245780,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\3b3cf96b-9f69-420f-be00-41f4cad4f357.jpg,1693347,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\942f936b-f1e9-439b-b92f-a1e6af72d224.jpg,2229442,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\d00bfd3c-fc35-4a10-910c-c17279003953.jpg,1762775,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\c76c2e25-d9c4-4a85-a31c-554cd41273b5.jpg,1636660,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\b5edccc5-275c-4636-8b5b-e5bcbaf57d59.jpg,1213456,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\551590c0-1b51-4cb2-b6ab-bca9897f6bb1.jpg,1092431,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\5d64bfa0-b390-4d39-be08-20d6a31625ca.jpg,2333622,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\0d34573d-d55b-43ec-8070-09a25e6042e5.jpg,1538817,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\aab78b9a-44e4-45f9-9581-ce1e1cff771d.jpg,1494964,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\70d2c010-166c-4f19-960d-dcd77da8092b.jpg,1557642,3971,Motacilla citreola,180,train
data\raw\train_mini\03971_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_citreola\c2d656b0-0be4-4a2c-9bd8-82c7a6f7fe1d.jpg,2512425,3971,Motacilla citreola,180,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\4e7b29ac-3d67-4fba-ad35-2cf0b817e744.jpg,1357936,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\dfc935b2-31a6-4704-bea9-f0e7bf9548f5.jpg,1346820,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\507133b5-4dbf-401d-a17c-7d2f5e513efa.jpg,2450928,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\55252537-82fe-4f15-bcaa-092748500899.jpg,2575817,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\d417b0be-0f9b-4ae8-98cd-4c30b8632a43.jpg,28655,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\eb8198d5-92ec-4bc4-9f26-ae532cb4016a.jpg,1710720,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\1e070d34-fe70-4eea-a317-0226dcedf305.jpg,1756537,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\1f82bbb7-3d8d-4289-85d9-2e1d08eea010.jpg,2390529,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\3f408f77-d2e1-4920-b741-a242dfa4e07e.jpg,1220298,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\2f628f55-d952-44c4-9463-4de6e46d816a.jpg,1499389,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\4a349057-e423-4963-a43d-b794ea553e9e.jpg,1451677,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\92231e31-cbb9-40a2-8a63-57c8b9e669f2.jpg,2675481,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\2859a66e-562c-4d8f-a832-2d7cd2bba7d7.jpg,1523699,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\ab3a8ac2-de9f-49dd-a326-fe8a67d2a854.jpg,1710828,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\ca05cfbb-1f11-4b43-8d95-e0773cb6ca3d.jpg,1365327,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\1f04bf9a-cbcd-4ae8-9201-509a2f08fa00.jpg,493958,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\40e8bdce-b516-46cf-b5a4-392899ad6ca8.jpg,2415735,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\ad8e51a3-6a27-4c51-9991-c8ba82223341.jpg,1670914,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\79c0a781-755f-47c3-8c12-08c71f712393.jpg,1856573,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\71cd93bc-18a6-4956-a80b-878a31417e38.jpg,2229833,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\f99a82a9-38a3-4482-a983-b3252101c9b9.jpg,1318489,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\6f473af1-3c89-4167-a447-bc4b76d765f5.jpg,90331,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\25096fb3-e55c-46ef-9e25-52e07ef93267.jpg,1235820,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\6a4077ef-fd14-41b2-baa9-7d8b07d8d1be.jpg,1303996,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\4b4ef078-aa1e-4e7e-a0ae-2e38c0ea26f1.jpg,1005735,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\2ec9619e-271a-47cf-ab1d-4df0a4b2e88e.jpg,2486934,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\93786bbf-32b8-4c1d-bf27-f79ca8059e6c.jpg,1204733,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\7b8bfe02-d9a8-48de-b6fa-e8ae13c4f26b.jpg,1681413,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\9eadf853-5f5d-49b8-9c74-71eddf285fd9.jpg,977248,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\b320621f-7fba-47b1-b430-33321935b604.jpg,1269787,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\6c804eb2-f3f8-4d98-b258-ccc5a1f4bd15.jpg,1239102,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\a4f0e42f-862a-490b-b979-c034b7e46fc1.jpg,1582838,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\234061f4-3bd6-4cec-a27c-1b370fda4771.jpg,3263,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\124158a4-e9a9-475b-806f-81d83d287d33.jpg,1888494,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\1d651332-4212-4959-801c-fc8c3f74251a.jpg,785443,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\24154830-daf9-4fa7-81ca-6ba2bad36500.jpg,2043557,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\504c470e-9667-4bf6-b922-ecac09a83312.jpg,2208634,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\392b304a-c25e-4e97-b5c3-3a6755340228.jpg,913378,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\d4522847-0fa5-4de7-8623-3811229e839e.jpg,2528782,3972,Motacilla flava,181,train
data\raw\train_mini\03972_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_flava\1311570a-e2f7-4fee-8dfd-18bbac8b7578.jpg,336834,3972,Motacilla flava,181,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\fbf7e095-7b38-494b-8591-b307d64d4cff.jpg,741323,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\d70f606e-1e7b-4b76-ae5a-65e0c14a05f1.jpg,1299797,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\0d27dfaa-a559-4014-9da0-4db32da3ceb7.jpg,1950295,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\1f2d5374-a3f5-4f2c-88a7-b7411fe046f7.jpg,2628856,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\50e6b6bb-4253-416c-ace8-e468d82b9a6e.jpg,1166928,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\b1649ac5-d2a7-471b-9ac2-e5e81bd6ee59.jpg,2019442,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\968bc9dd-a1a1-465e-a994-33a78ea85584.jpg,444188,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\a16d277c-aab9-42b2-96df-8edec38964b3.jpg,797448,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\fa762dd3-2670-489a-9b29-107e37fb6629.jpg,2644972,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\2dbc04c1-5917-4d3a-9e65-28ab7d80d645.jpg,2612369,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\c2d0db88-fddf-4f5e-8ff2-44980e603554.jpg,1451944,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\3d407a0e-b8f1-451f-81cf-f47e7da4cb6a.jpg,1259809,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\404aa097-ec3e-495f-9050-38ee17fdaf6c.jpg,2628755,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\26abdd60-32f5-42d8-b3b1-ecc4a7e7571b.jpg,1980071,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\c3a70321-b28e-46b5-8e2f-2ee6aef09095.jpg,2254066,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\39fc507d-b7fb-48bf-94e1-a385a174222d.jpg,1915700,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\3054bb5c-b271-43b0-8216-f1bdda0855ed.jpg,1812480,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\93af6c7f-f825-4fbe-aa5e-e8ba0dddb511.jpg,2201893,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\1191dcac-d8e0-4f92-bbc9-0112d38a7a1f.jpg,1732295,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\5513385c-0c01-4f73-9f1a-1b660f929ee0.jpg,638248,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\ce249dbb-02b2-484b-918e-35502b7fd345.jpg,90642,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\89f31cb4-8695-4b16-a131-b9051303ce15.jpg,1888639,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\7fd01ac5-e619-406a-a449-464a31d3c86e.jpg,2597185,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\58a29bb8-7cce-4ad0-b13d-c438df8bdc82.jpg,1370285,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\439c4c36-6211-4fcb-8ea9-014541198dec.jpg,2655268,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\b48bcaa1-d2c6-4689-9e1b-676ba95ec9d4.jpg,1736491,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\4602015f-8933-41f1-b1c7-f24feaabf29c.jpg,1214655,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\f9b08d86-19b4-48dd-a022-0719c0dce7e6.jpg,1295686,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\d44bf9fa-2b53-4a4e-91c0-6a2832e9a71d.jpg,290932,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\604a81cc-5f42-40da-8059-0af36cd4ab9d.jpg,324961,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\5115ca1b-7ec4-45b7-b404-9958871ae471.jpg,682883,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\9abb8c8f-70e5-4f1c-b2f4-9a691a92c14a.jpg,2361586,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\d76bb458-1d56-49c6-bb43-ef993587a4fd.jpg,1815987,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\c7d55e96-8acb-42ac-9b7c-a354eea43f70.jpg,1381580,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\71368fe1-94b7-4dc2-a691-83c6c592e59a.jpg,242136,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\2c985474-6bbd-4273-8f95-3ef963ccbee4.jpg,2556087,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\b1623b99-b33d-4da8-a48e-3081ba6d0e5c.jpg,917179,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\32bed3bb-0247-4214-8649-f234160b93c1.jpg,2633578,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\c1bff2b3-73f2-40f3-8fe2-9985d0b399c0.jpg,1195804,3976,Copsychus saularis,182,train
data\raw\train_mini\03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis\df86ff6a-15ad-4518-ba8a-cebf85fa9176.jpg,830625,3976,Copsychus saularis,182,train
data\raw\train_mini\03994_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Phoenicurus_ochruros\72e987a9-167d-4451-b214-5cff7a5f5312.jpg,2575532,3994,Phoenicurus ochruros,183,train
data\raw\train_mini\03994_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Phoenicurus_ochruros\c4df7220-10f7-4ce0-bd5d-d4a1b0ad15d1.jpg,2039793,3994,Phoenicurus ochruros,183,train
data\raw\train_mini\03994_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Phoenicurus_ochruros\ce1c2219-a1b0-433b-a8d5-51ef16665bb1.jpg,2129700,3994,Phoenicurus ochruros,183,train
data\raw\train_mini\03994_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Phoenicurus_ochruros\37a38cb5-b7d2-4041-bb2e-f5007b0af9b9.jpg,2640728,3994,Phoenicurus ochruros,183,train
data\raw\train_mini\03994_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Phoenicurus_ochruros\e4eb6529-d838-4aa5-b709-af46fc151898.jpg,2066453,3994,Phoenicurus ochruros,183,train
